Listing_Id,Listing_Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Accomodates,Total_bedrooms,Total_beds,Availability_365,Price,Extra_people,Guests_included,Total_reviews,Review_scores,Amenities,Host_id,Host_name,Country,Longitude,Latitude,Neighbourhood,Listing_count
10295352,"Amazing and Big Apt, Ipanema Beach.",Apartment,Entire home/apt,Real Bed,1,1125,6,3.0,4.0,0,1999.0,0.0,1.0,0,95,"Cable TV, Wifi, Air conditioning, Wheelchair accessible, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Iron",52966539,Pedro,Brazil,-43.20465630892734,-22.983108745795256,Not Available,1
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,Real Bed,4,1125,1,1.0,1.0,0,71.0,0.0,1.0,1,80,"TV, Wifi, Kitchen, Pets live on this property, Cat(s), Elevator, Washer, Dryer, Fire extinguisher, Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",52988408,Fernanda,Brazil,-43.17645081249057,-22.93848268819496,Not Available,2
102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,Real Bed,21,30,3,1.0,3.0,5,212.0,0.0,1.0,45,93,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance",178043,Chas,United States,-73.9696,40.78558,The Castro,4
10306879,Alugo Apart frente mar Barra Tijuca,Apartment,Entire home/apt,Real Bed,10,90,4,1.0,2.0,363,933.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Pets allowed, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Hangers, Iron, Laptop friendly workspace",53027036,Paulo Cesar,Brazil,-43.36831676949888,-23.011117008024065,Barra da Tijuca,1
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,Real Bed,2,300,2,1.0,2.0,363,175.0,300.0,2.0,117,96,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Luggage dropoff allowed, Long term stays allowed, Other",465278,Ade,United States,-73.96053,40.71577,Williamsburg,1
10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,Real Bed,3,1125,14,4.0,10.0,229,795.0,0.0,1.0,32,94,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, Essentials, 24-hour check-in, Hair dryer, Iron, Laptop friendly workspace, Beachfront",53086419,Noah,United States,-157.91952,21.63549,Ko'olauloa,1
10324377,Suíte em local tranquilo e seguro,House,Private room,Real Bed,1,1125,1,1.0,1.0,357,101.0,50.0,1.0,0,95,"Cable TV, Internet, Wifi, Pool, Kitchen, Free parking on premises, Smoking allowed, Buzzer/wireless intercom, Lock on bedroom door, Iron, Laptop friendly workspace",53127432,Renato,Brazil,-43.33496705036137,-22.948365490450556,Not Available,7
10332161,A large sunny bedroom,Apartment,Private room,Real Bed,3,1125,1,1.0,1.0,0,35.0,0.0,1.0,2,90,"Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, First aid kit, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",53169195,Ehssan,United States,-73.90052,40.85598,Tremont,1
10343118,Best location 1BR Apt in HK - Shops & Sights,Apartment,Entire home/apt,Real Bed,1,60,4,1.0,2.0,170,997.0,160.0,2.0,145,94,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Paid parking off premises, Elevator, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Hot water",2657469,Simon,Hong Kong,114.17088,22.29663,Tsim Sha Tsui,17
10354347,Room For Erasmus,Apartment,Private room,Real Bed,1,1125,2,2.0,2.0,365,37.0,0.0,1.0,1,95,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Smoking allowed, Doorman, Elevator, Heating, Family/kid friendly, Suitable for events, Washer, Dryer, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Host greets you",53288729,Kemal,Turkey,29.06064,40.98837,Not Available,1
10359729,,Apartment,Private room,Real Bed,1,1125,4,1.0,2.0,0,105.0,0.0,1.0,0,95,"Internet, Wifi, Kitchen, Smoking allowed, Doorman, Heating, Washer, First aid kit, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",53319251,Seda,Turkey,29.05108,41.08835,Not Available,1
1036027,BBC OPORTO 4X2,Apartment,Entire home/apt,Real Bed,3,1125,8,4.0,8.0,264,100.0,0.0,1.0,71,88,"TV, Cable TV, Internet, Wifi, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Essentials, Shampoo",3104922,Cristina,Portugal,-8.60069,41.16246,Mercês,3
10373872,Apartamento Mobiliado - Lgo do Machado,Apartment,Entire home/apt,Real Bed,30,365,4,1.0,2.0,316,149.0,40.0,2.0,0,95,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Luggage dropoff allowed, Long term stays allowed",15152328,Marcelo,Brazil,-43.178886292069244,-22.931715899178695,Catete,7
1038163,luxury apartment in istanbul taxsim,Apartment,Entire home/apt,Real Bed,2,1125,4,1.0,3.0,317,269.0,42.0,3.0,135,91,"Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Heating, Family/kid friendly, Fire extinguisher, Essentials, Shampoo",5386341,Osman,Turkey,28.98538,41.03326,Cihangir,10
10381879,Pousada das Colonias,Bed and breakfast,Private room,Real Bed,1,1125,2,1.0,1.0,347,138.0,70.0,2.0,9,98,"TV, Cable TV, Wifi, Air conditioning, Breakfast, Family/kid friendly, Essentials, Hangers",48463017,Lidia Maria,Brazil,-43.3089745798612,-23.004633399469007,Not Available,4
10383490,Quarto Taquara - Jacarepaguá,Apartment,Private room,Real Bed,2,1125,2,1.0,1.0,365,101.0,20.0,1.0,1,100,"Cable TV, Wifi, Kitchen, Smoking allowed, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Lock on bedroom door, 24-hour check-in, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50",3026612,Luana,Brazil,-43.37035220190699,-22.91636184358952,Not Available,2
10392282,Banyan Bungalow,Bungalow,Entire home/apt,Real Bed,2,300,2,0.0,1.0,321,100.0,20.0,1.0,99,96,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Pets live on this property, Dog(s), Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Safety card, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water",53507053,Bobby,United States,-158.1602,21.57561,Not Available,1
10411341,Beautiful flat with services,Apartment,Entire home/apt,Real Bed,3,1125,4,2.0,2.0,316,351.0,500.0,4.0,32,95,"Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Essentials, 24-hour check-in, Hangers, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Refrigerator, Dishes and silverware, Oven, Stove",36696735,Liliane,Brazil,-43.20577175003696,-22.982557305257775,Barra da Tijuca,2
10415637,(1) Beach Guest House - Go Make A Trip,Bed and breakfast,Private room,Real Bed,1,1125,2,1.0,1.0,309,112.0,0.0,2.0,11,98,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Family/kid friendly, Essentials, Shampoo, Hair dryer, Iron",4765935,Rafael,Brazil,-43.353970672578306,-23.008991691724663,Barra da Tijuca,8
10416859,"Studio convenient to CBD, beaches, street parking.",Guest suite,Entire home/apt,Real Bed,2,3,5,1.0,4.0,0,45.0,25.0,2.0,104,96,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Gym, Free street parking, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Outlet covers, High chair, Children’s books and toys, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Wide hallway clearance, Well-lit path to entrance, Step-free access, Wide doorway, Accessible-height bed, Step-free access, Step-free access",4548918,Leslie,Australia,151.26108,-33.7975,Balgowlah,1
10423504,Bondi Beach Dreaming 3-Bed House,House,Entire home/apt,Real Bed,2,1125,8,3.0,6.0,0,399.0,35.0,6.0,139,96,"TV, Internet, Wifi, Kitchen, Free parking on premises, Paid parking off premises, Smoking allowed, Pets allowed, Indoor fireplace, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Bathtub, High chair, Fireplace guards, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed",2509326,Cat,Australia,151.27448,-33.8872,North Bondi,5
1042446,March 2019 availability! Oceanview on Sugar Beach!,Condominium,Entire home/apt,Real Bed,4,1125,4,1.0,3.0,228,229.0,0.0,1.0,19,94,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Hot water",5738969,Gage,United States,-156.46881,20.78621,Maui,1
10431455,Sala e quarto em copacabana com cozinha americana,Apartment,Entire home/apt,Real Bed,4,1125,3,1.0,1.0,0,298.0,0.0,1.0,0,95,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Laptop friendly workspace, translation missing: en.hosting_amenity_50",53729453,Tamara,Brazil,-43.177948896979196,-22.963149303022142,Copacabana,1
10448594,Where Castles and Art meet the Sea,Apartment,Entire home/apt,Real Bed,5,1125,4,1.0,2.0,27,80.0,0.0,1.0,13,95,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Elevator, Hot tub, Indoor fireplace, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",53059934,Jose,Portugal,-8.68887,41.17544,Not Available,1
10449328,Aluguel Temporada Casa São Conrado,House,Entire home/apt,Real Bed,5,1125,11,4.0,8.0,365,2499.0,0.0,1.0,0,95,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Breakfast, Pets live on this property, Hot tub, Family/kid friendly, Suitable for events, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo",33687645,Maria Pia,Brazil,-43.27502007153333,-22.99391888061395,Not Available,1
10458796,Homely Room in 5-Star New Condo@MTR,Condominium,Private room,Real Bed,28,1125,2,1.0,1.0,3,479.0,150.0,1.0,179,94,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Hot water, Bed linens, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Step-free access, Step-free access, Wide entryway, Host greets you",53247930,Crystal,Hong Kong,114.17094,22.32074,Mong Kok,5
10459480,Greenwich Fun and Luxury,House,Entire home/apt,Real Bed,5,1125,6,4.0,4.0,365,999.0,0.0,1.0,0,95,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Indoor fireplace, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",45186586,Craig,Australia,151.18563,-33.8289,Greenwich,1
1047087,The Garden Studio,Guesthouse,Entire home/apt,Real Bed,2,40,2,1.0,1.0,365,129.0,0.0,1.0,146,97,"TV, Internet, Wifi, Kitchen, Breakfast, Free street parking, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Other",3251237,Cath,Australia,151.15036,-33.90318,Not Available,1
10471178,Rented Room,Apartment,Private room,Real Bed,1,1125,1,1.0,1.0,365,112.0,0.0,1.0,0,95,"Wifi, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Dryer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace",53957975,Jercilene,Brazil,-43.17933175178738,-22.941321220162784,Not Available,1
10486984,Cheerful new renovated central apt,Apartment,Entire home/apt,Real Bed,3,1125,8,3.0,4.0,326,264.0,36.0,4.0,77,94,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Suitable for events, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Crib, Hot water, Bed linens, Extra pillows and blankets, Long term stays allowed, Step-free access, Host greets you",22766460,Aybike,Turkey,28.97477,41.03735,Not Available,1
10487917,Heroísmo IV,Apartment,Entire home/apt,Real Bed,1,1125,2,0.0,1.0,309,29.0,0.0,2.0,31,89,"TV, Cable TV, Internet, Wifi, Kitchen, Free street parking, Heating, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Stove, Single level home, Long term stays allowed, Host greets you, Handheld shower head",9320470,Apartments2Enjoy,Portugal,-8.59275,41.1462,Not Available,9
10488837,Cozy House in Ortaköy,Apartment,Private room,Real Bed,1,1125,2,1.0,2.0,365,100.0,0.0,1.0,0,95,"Internet, Wifi, Kitchen, Smoking allowed, Heating, Family/kid friendly, Washer, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",53849209,Orcun,Turkey,29.02519,41.05197,Ortaköy,1
10519173,Condomínio Praia Barra da Tijuca,Condominium,Entire home/apt,Real Bed,2,1125,6,2.0,5.0,172,351.0,0.0,1.0,18,95,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, First aid kit, Hangers, Hair dryer, Iron, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Stove, Long term stays allowed, Well-lit path to entrance, Other",54221119,Paula,Brazil,-43.32231287289854,-23.009702689174244,Barra da Tijuca,1
10527212,位於深水埗地鐵站的溫馨公寓,Apartment,Private room,Real Bed,1,1125,4,1.0,2.0,365,353.0,50.0,1.0,18,71,"TV, Air conditioning, Kitchen, Heating, Essentials, Shampoo, 24-hour check-in, Hair dryer, Hot water",16313394,Aaron,Hong Kong,114.16262,22.32733,Tai Kok Sui,28
10527243,Tropical Jungle Oasis,Condominium,Entire home/apt,Real Bed,2,1125,4,2.0,3.0,65,125.0,0.0,1.0,65,96,"TV, Cable TV, Internet, Wifi, Pool, Kitchen, Free parking on premises, Free street parking, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony",54294012,Douglas,United States,-155.09259,19.73108,Hilo,1
10542174,Luxury 1-Bdrm in Downtown Brooklyn,Apartment,Entire home/apt,Real Bed,3,30,2,1.0,1.0,0,144.0,0.0,1.0,1,95,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Doorman, Gym, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",10099253,Ashley,United States,-73.98102,40.69406,Downtown Brooklyn,1
10545725,Cozy bedroom Sagrada Familia,Apartment,Private room,Real Bed,2,1125,2,1.0,2.0,0,20.0,0.0,1.0,1,100,"TV, Internet, Wifi, Kitchen, Pets allowed, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Laptop friendly workspace",1929411,Rapha,Spain,2.17963,41.40087,el Fort Pienc,1
10545815,Whole Apt. in East Williamsburg,Apartment,Entire home/apt,Real Bed,4,90,4,1.0,1.0,168,125.0,30.0,2.0,126,96,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",4148248,Guillermo,United States,-73.93981,40.70687,Williamsburg,3
10548991,Jubilee By The Sea (Ocean Views),House,Entire home/apt,Real Bed,2,90,11,4.0,6.0,267,325.0,25.0,8.0,45,98,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Pack ’n Play/travel crib, Hot water, Other",54391530,Nate,United States,-155.97349,19.61318,Kailua/Kona,3
